word1	word2	segment1	segment2	dist	phon_dist	length
lahont	kaṉvost	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""k"", ""a"", ""ṉ"", ""v"", ""o"", ""s"", ""t""]"	[0.9166666666666666, 0.0, 1.0, 0.7142857142857143, 0.0, 0.8648648648648649, 0.0]	3.495817245817246	7
lahont	terṉest	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""t"", ""e"", ""r"", ""ṉ"", ""e"", ""s"", ""t""]"	[0.8484848484848485, 0.6296296296296297, 0.7777777777777778, 1.0, 0.8378378378378378, 0.8648648648648649, 0.0]	4.958594958594959	7
lahont	ibreng	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""i"", ""b"", ""r"", ""e"", ""n"", ""g""]"	[0.8823529411764706, 0.9696969696969697, 0.7777777777777778, 0.8378378378378378, 0.0, 0.8275862068965517]	4.295251733385608	6
lahont	siptest	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""s"", ""i"", ""p"", ""t"", ""e"", ""s"", ""t""]"	[0.6428571428571428, 0.8181818181818181, 0.8235294117647058, 1.0, 0.8378378378378378, 0.8648648648648649, 0.0]	4.98727107550637	7
lahont	rümlöst	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""r"", ""ü"", ""m"", ""l"", ""ö"", ""s"", ""t""]"	[0.11764705882352944, 0.8974358974358975, 1.0, 0.7777777777777778, 0.6, 0.8648648648648649, 0.0]	4.25772559890207	7
lahont	puskojt	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""p"", ""u"", ""s"", ""k"", ""o"", ""j"", ""t""]"	[0.9285714285714286, 0.7741935483870968, 0.7272727272727273, 1.0, 0.0, 0.7931034482758621, 0.0]	4.2231411525071145	7
lahont	sičent	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""s"", ""i"", ""č"", ""e"", ""n"", ""t""]"	[0.6428571428571428, 0.8181818181818181, 0.875, 0.8378378378378378, 0.0, 0.0]	3.1738767988767984	6
lahont	ṉorojt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""ṉ"", ""o"", ""r"", ""o"", ""j"", ""t""]"	[0.8, 0.6206896551724138, 0.7777777777777778, 0.0, 0.7931034482758621, 0.0]	2.9915708812260537	6
lahont	süköjt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""s"", ""ü"", ""k"", ""ö"", ""j"", ""t""]"	[0.6428571428571428, 0.8974358974358975, 0.7692307692307692, 0.6, 0.7931034482758621, 0.0]	3.7026272577996715	6
lahont	čijest	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""č"", ""i"", ""j"", ""e"", ""s"", ""t""]"	[0.8787878787878788, 0.8181818181818181, 0.7647058823529411, 0.8378378378378378, 0.8648648648648649, 0.0]	4.164378282025341	6
lahont	kerṉest	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""k"", ""e"", ""r"", ""ṉ"", ""e"", ""s"", ""t""]"	[0.9166666666666666, 0.6296296296296297, 0.7777777777777778, 1.0, 0.8378378378378378, 0.8648648648648649, 0.0]	5.026776776776777	7
lahont	žömhöjt	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""ž"", ""ö"", ""m"", ""h"", ""ö"", ""j"", ""t""]"	[0.7575757575757576, 0.8378378378378378, 1.0, 0.0, 0.6, 0.7931034482758621, 0.0]	3.9885170436894577	7
lahont	vuhojt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""v"", ""u"", ""h"", ""o"", ""j"", ""t""]"	[0.8333333333333334, 0.7741935483870968, 0.0, 0.0, 0.7931034482758621, 0.0]	2.400630329996292	6
lahont	ejjeng	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""e"", ""j"", ""j"", ""e"", ""n"", ""g""]"	[0.875, 0.9333333333333333, 0.7647058823529411, 0.8378378378378378, 0.0, 0.8275862068965517]	4.238463260420664	6
lahont	vurmong	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""v"", ""u"", ""r"", ""m"", ""o"", ""n"", ""g""]"	[0.8333333333333334, 0.7741935483870968, 0.7777777777777778, 1.0, 0.0, 0.0, 0.8275862068965517]	4.212890866394759	7
lahont	cúrong	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""c"", ""ú"", ""r"", ""o"", ""n"", ""g""]"	[0.8484848484848485, 0.8484848484848485, 0.7777777777777778, 0.0, 0.0, 0.8275862068965517]	3.3023336816440265	6
lahont	fedrent	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""f"", ""e"", ""d"", ""r"", ""e"", ""n"", ""t""]"	[0.8518518518518519, 0.6296296296296297, 1.0, 0.7777777777777778, 0.8378378378378378, 0.0, 0.0]	4.097097097097097	7
lahont	börköst	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""b"", ""ö"", ""r"", ""k"", ""ö"", ""s"", ""t""]"	[0.935483870967742, 0.8378378378378378, 1.0, 0.7692307692307692, 0.6, 0.8648648648648649, 0.0]	5.007417342901213	7
lahont	hárkont	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""h"", ""á"", ""r"", ""k"", ""o"", ""n"", ""t""]"	[0.7777777777777778, 0.5833333333333333, 1.0, 0.7692307692307692, 0.0, 0.0, 0.0]	3.1303418803418803	7
lahont	fomong	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""f"", ""o"", ""m"", ""o"", ""n"", ""g""]"	[0.8518518518518519, 0.6206896551724138, 0.8823529411764706, 0.0, 0.0, 0.8275862068965517]	3.182480655097288	6
lahont	hördöng	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""h"", ""ö"", ""r"", ""d"", ""ö"", ""n"", ""g""]"	[0.7777777777777778, 0.8378378378378378, 0.7777777777777778, 1.0, 0.6, 0.0, 0.8275862068965517]	4.820979600289945	7
lahont	jüjöng	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""j"", ""ü"", ""j"", ""ö"", ""n"", ""g""]"	[0.44999999999999996, 0.8974358974358975, 0.7647058823529411, 0.6, 0.0, 0.8275862068965517]	3.5397279866853903	6
lahont	móḏong	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""m"", ""ó"", ""ḏ"", ""o"", ""n"", ""g""]"	[0.8846153846153846, 0.7878787878787878, 0.896551724137931, 0.0, 0.0, 0.8275862068965517]	3.3966321035286553	6
lahont	čölönt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""č"", ""ö"", ""l"", ""ö"", ""n"", ""t""]"	[0.8787878787878788, 0.8378378378378378, 0.7777777777777778, 0.6, 0.0, 0.0]	3.0944034944034944	6
lahont	šohont	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""š"", ""o"", ""h"", ""o"", ""n"", ""t""]"	[0.7333333333333334, 0.6206896551724138, 0.0, 0.0, 0.0, 0.0]	1.354022988505747	6
lahont	hartojt	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""h"", ""a"", ""r"", ""t"", ""o"", ""j"", ""t""]"	[0.7777777777777778, 0.0, 0.7777777777777778, 1.0, 0.0, 0.7931034482758621, 0.0]	3.3486590038314175	7
lahont	kurtost	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""k"", ""u"", ""r"", ""t"", ""o"", ""s"", ""t""]"	[0.9166666666666666, 0.7741935483870968, 0.7777777777777778, 1.0, 0.0, 0.8648648648648649, 0.0]	4.333502857696406	7
lahont	fofont	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""f"", ""o"", ""f"", ""o"", ""n"", ""t""]"	[0.8518518518518519, 0.6206896551724138, 0.6, 0.0, 0.0, 0.0]	2.072541507024266	6
lahont	sűšöjt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""s"", ""ű"", ""š"", ""ö"", ""j"", ""t""]"	[0.6428571428571428, 0.925, 0.7272727272727273, 0.6, 0.7931034482758621, 0.0]	3.6882333184057323	6
lahont	ṉegejt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""ṉ"", ""e"", ""g"", ""e"", ""j"", ""t""]"	[0.8, 0.6296296296296297, 0.8, 0.8378378378378378, 0.7931034482758621, 0.0]	3.8605709157433292	6
lahont	čöṯṯönt	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""č"", ""ö"", ""ṯ"", ""ṯ"", ""ö"", ""n"", ""t""]"	[0.8787878787878788, 0.8378378378378378, 1.0, 0.8695652173913043, 0.6, 0.0, 0.0]	4.186190934017021	7
lahont	tőrdöst	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""t"", ""ő"", ""r"", ""d"", ""ö"", ""s"", ""t""]"	[0.8484848484848485, 0.8974358974358975, 0.7777777777777778, 1.0, 0.6, 0.8648648648648649, 0.0]	4.988563388563389	7
lahont	zoṯong	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""z"", ""o"", ""ṯ"", ""o"", ""n"", ""g""]"	[0.6774193548387097, 0.6206896551724138, 0.8695652173913043, 0.0, 0.0, 0.8275862068965517]	2.9952604342989795	6
lahont	uršojt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""u"", ""r"", ""š"", ""o"", ""j"", ""t""]"	[0.9428571428571428, 0.935483870967742, 0.7272727272727273, 0.0, 0.7931034482758621, 0.0]	3.3987171893734742	6
lahont	vórṉost	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""v"", ""ó"", ""r"", ""ṉ"", ""o"", ""s"", ""t""]"	[0.8333333333333334, 0.7878787878787878, 0.7777777777777778, 1.0, 0.0, 0.8648648648648649, 0.0]	4.263854763854764	7
lahont	tóccong	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""t"", ""ó"", ""c"", ""c"", ""o"", ""n"", ""g""]"	[0.8484848484848485, 0.7878787878787878, 1.0, 0.88, 0.0, 0.0, 0.8275862068965517]	4.343949843260188	7
lahont	kucojt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""k"", ""u"", ""c"", ""o"", ""j"", ""t""]"	[0.9166666666666666, 0.7741935483870968, 0.88, 0.0, 0.7931034482758621, 0.0]	3.3639636633296255	6
lahont	munost	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""m"", ""u"", ""n"", ""o"", ""s"", ""t""]"	[0.8846153846153846, 0.7741935483870968, 0.9166666666666666, 0.0, 0.8648648648648649, 0.0]	3.440340464534013	6
lahont	höṯöng	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""h"", ""ö"", ""ṯ"", ""ö"", ""n"", ""g""]"	[0.7777777777777778, 0.8378378378378378, 0.8695652173913043, 0.6, 0.0, 0.8275862068965517]	3.9127670399034717	6
lahont	ovont	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""-"", ""o"", ""v"", ""o"", ""n"", ""t""]"	[1.0, 0.6206896551724138, 0.7142857142857143, 0.0, 0.0, 0.0]	2.334975369458128	6
lahont	šiṯṯest	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""š"", ""i"", ""ṯ"", ""ṯ"", ""e"", ""s"", ""t""]"	[0.7333333333333334, 0.8181818181818181, 1.0, 0.8695652173913043, 0.8378378378378378, 0.8648648648648649, 0.0]	5.123783071609159	7
lahont	šújlong	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""š"", ""ú"", ""j"", ""l"", ""o"", ""n"", ""g""]"	[0.7333333333333334, 0.8484848484848485, 0.7647058823529411, 1.0, 0.0, 0.0, 0.8275862068965517]	4.174110271067675	7
lahont	döṉhöst	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""d"", ""ö"", ""ṉ"", ""h"", ""ö"", ""s"", ""t""]"	[0.868421052631579, 0.8378378378378378, 1.0, 0.0, 0.6, 0.8648648648648649, 0.0]	4.171123755334282	7
lahont	čélest	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""č"", ""é"", ""l"", ""e"", ""s"", ""t""]"	[0.8787878787878788, 0.8064516129032258, 0.7777777777777778, 0.8378378378378378, 0.8648648648648649, 0.0]	4.165719972171585	6
lahont	ṉuttojt	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""ṉ"", ""u"", ""t"", ""t"", ""o"", ""j"", ""t""]"	[0.8, 0.7741935483870968, 1.0, 0.88, 0.0, 0.7931034482758621, 0.0]	4.247296996662959	7
lahont	vutojt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""v"", ""u"", ""t"", ""o"", ""j"", ""t""]"	[0.8333333333333334, 0.7741935483870968, 0.88, 0.0, 0.7931034482758621, 0.0]	3.280630329996292	6
lahont	pégeng	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""p"", ""é"", ""g"", ""e"", ""n"", ""g""]"	[0.9285714285714286, 0.8064516129032258, 0.8, 0.8378378378378378, 0.0, 0.8275862068965517]	4.200447086209044	6
lahont	ubojt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""-"", ""u"", ""b"", ""o"", ""j"", ""t""]"	[1.0, 0.7741935483870968, 0.85, 0.0, 0.7931034482758621, 0.0]	3.4172969966629587	6
lahont	odost	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""-"", ""o"", ""d"", ""o"", ""s"", ""t""]"	[1.0, 0.6206896551724138, 0.9, 0.0, 0.8648648648648649, 0.0]	3.3855545200372785	6
lahont	ḏonong	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""ḏ"", ""o"", ""n"", ""o"", ""n"", ""g""]"	[0.8947368421052632, 0.6206896551724138, 0.9166666666666666, 0.0, 0.0, 0.8275862068965517]	3.259679370840895	6
lahont	ütvöst	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""ü"", ""t"", ""v"", ""ö"", ""s"", ""t""]"	[0.8947368421052632, 0.9736842105263158, 0.7142857142857143, 0.6, 0.8648648648648649, 0.0]	4.047571631782159	6
lahont	párgojt	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""p"", ""á"", ""r"", ""g"", ""o"", ""j"", ""t""]"	[0.9285714285714286, 0.5833333333333333, 0.7777777777777778, 1.0, 0.0, 0.7931034482758621, 0.0]	4.082785987958402	7
lahont	rüvönt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""r"", ""ü"", ""v"", ""ö"", ""n"", ""t""]"	[0.11764705882352944, 0.8974358974358975, 0.7142857142857143, 0.6, 0.0, 0.0]	2.3293686705451413	6
lahont	toḏont	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""t"", ""o"", ""ḏ"", ""o"", ""n"", ""t""]"	[0.8484848484848485, 0.6206896551724138, 0.896551724137931, 0.0, 0.0, 0.0]	2.3657262277951934	6
lahont	bázojt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""b"", ""á"", ""z"", ""o"", ""j"", ""t""]"	[0.935483870967742, 0.5833333333333333, 0.76, 0.0, 0.7931034482758621, 0.0]	3.0719206525769374	6
lahont	kešpeng	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""k"", ""e"", ""š"", ""p"", ""e"", ""n"", ""g""]"	[0.9166666666666666, 0.6296296296296297, 0.7272727272727273, 1.0, 0.8378378378378378, 0.0, 0.8275862068965517]	4.938993068303413	7
lahont	körṉönt	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""k"", ""ö"", ""r"", ""ṉ"", ""ö"", ""n"", ""t""]"	[0.9166666666666666, 0.8378378378378378, 0.7777777777777778, 1.0, 0.6, 0.0, 0.0]	4.132282282282282	7
lahont	dimbest	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""d"", ""i"", ""m"", ""b"", ""e"", ""s"", ""t""]"	[0.868421052631579, 0.8181818181818181, 1.0, 0.85, 0.8378378378378378, 0.8648648648648649, 0.0]	5.2393055735161	7
lahont	šökköjt	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""š"", ""ö"", ""k"", ""k"", ""ö"", ""j"", ""t""]"	[0.7333333333333334, 0.8378378378378378, 1.0, 0.7692307692307692, 0.6, 0.7931034482758621, 0.0]	4.733505388677802	7
lahont	zöččöjt	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""z"", ""ö"", ""č"", ""č"", ""ö"", ""j"", ""t""]"	[0.6774193548387097, 0.8378378378378378, 1.0, 0.875, 0.6, 0.7931034482758621, 0.0]	4.783360640952409	7
lahont	lárṉont	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""l"", ""á"", ""r"", ""ṉ"", ""o"", ""n"", ""t""]"	[0.0, 0.5833333333333333, 0.7777777777777778, 1.0, 0.0, 0.0, 0.0]	2.361111111111111	7
lahont	šuvost	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""š"", ""u"", ""v"", ""o"", ""s"", ""t""]"	[0.7333333333333334, 0.7741935483870968, 0.7142857142857143, 0.0, 0.8648648648648649, 0.0]	3.0866774608710092	6
lahont	hempest	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""h"", ""e"", ""m"", ""p"", ""e"", ""s"", ""t""]"	[0.7777777777777778, 0.6296296296296297, 1.0, 0.8235294117647058, 0.8378378378378378, 0.8648648648648649, 0.0]	4.933639521874816	7
lahont	lüllöst	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""l"", ""ü"", ""l"", ""l"", ""ö"", ""s"", ""t""]"	[0.0, 0.8974358974358975, 1.0, 0.7777777777777778, 0.6, 0.8648648648648649, 0.0]	4.14007854007854	7
lahont	kerčeng	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""k"", ""e"", ""r"", ""č"", ""e"", ""n"", ""g""]"	[0.9166666666666666, 0.6296296296296297, 0.7777777777777778, 1.0, 0.8378378378378378, 0.0, 0.8275862068965517]	4.989498118808464	7
lahont	vuzong	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""v"", ""u"", ""z"", ""o"", ""n"", ""g""]"	[0.8333333333333334, 0.7741935483870968, 0.76, 0.0, 0.0, 0.8275862068965517]	3.1951130886169814	6
lahont	füppönt	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""f"", ""ü"", ""p"", ""p"", ""ö"", ""n"", ""t""]"	[0.8518518518518519, 0.8974358974358975, 1.0, 0.8235294117647058, 0.6, 0.0, 0.0]	4.172817161052455	7
lahont	ubong	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""-"", ""u"", ""b"", ""o"", ""n"", ""g""]"	[1.0, 0.7741935483870968, 0.85, 0.0, 0.0, 0.8275862068965517]	3.451779755283648	6
lahont	kajsost	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""k"", ""a"", ""j"", ""s"", ""o"", ""s"", ""t""]"	[0.9166666666666666, 0.0, 1.0, 0.7272727272727273, 0.0, 0.8648648648648649, 0.0]	3.5088042588042585	7
lahont	jessent	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""j"", ""e"", ""s"", ""s"", ""e"", ""n"", ""t""]"	[0.44999999999999996, 0.6296296296296297, 1.0, 0.7272727272727273, 0.8378378378378378, 0.0, 0.0]	3.6447401947401943	7
lahont	numost	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""n"", ""u"", ""m"", ""o"", ""s"", ""t""]"	[0.7142857142857143, 0.7741935483870968, 0.8823529411764706, 0.0, 0.8648648648648649, 0.0]	3.2356970687141464	6
lahont	gínest	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""g"", ""í"", ""n"", ""e"", ""s"", ""t""]"	[0.9230769230769231, 0.8857142857142857, 0.9166666666666666, 0.8378378378378378, 0.8648648648648649, 0.0]	4.428160578160578	6
lahont	süvöng	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""s"", ""ü"", ""v"", ""ö"", ""n"", ""g""]"	[0.6428571428571428, 0.8974358974358975, 0.7142857142857143, 0.6, 0.0, 0.8275862068965517]	3.6821649614753063	6
lahont	potojt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""p"", ""o"", ""t"", ""o"", ""j"", ""t""]"	[0.9285714285714286, 0.6206896551724138, 0.88, 0.0, 0.7931034482758621, 0.0]	3.2223645320197045	6
lahont	fessent	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""f"", ""e"", ""s"", ""s"", ""e"", ""n"", ""t""]"	[0.8518518518518519, 0.6296296296296297, 1.0, 0.7272727272727273, 0.8378378378378378, 0.0, 0.0]	4.046592046592046	7
lahont	pömpöng	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""p"", ""ö"", ""m"", ""p"", ""ö"", ""n"", ""g""]"	[0.9285714285714286, 0.8378378378378378, 1.0, 0.8235294117647058, 0.6, 0.0, 0.8275862068965517]	5.017524885070523	7
lahont	pagost	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""p"", ""a"", ""g"", ""o"", ""s"", ""t""]"	[0.9285714285714286, 0.0, 0.8, 0.0, 0.8648648648648649, 0.0]	2.5934362934362936	6
lahont	ṉéṉṉejt	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""ṉ"", ""é"", ""ṉ"", ""ṉ"", ""e"", ""j"", ""t""]"	[0.8, 0.8064516129032258, 1.0, 0.9166666666666666, 0.8378378378378378, 0.7931034482758621, 0.0]	5.154059565683593	7
lahont	mirmest	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""m"", ""i"", ""r"", ""m"", ""e"", ""s"", ""t""]"	[0.8846153846153846, 0.8181818181818181, 0.7777777777777778, 1.0, 0.8378378378378378, 0.8648648648648649, 0.0]	5.183277683277684	7
lahont	ofont	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""-"", ""o"", ""f"", ""o"", ""n"", ""t""]"	[1.0, 0.6206896551724138, 0.6, 0.0, 0.0, 0.0]	2.220689655172414	6
lahont	bákont	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""b"", ""á"", ""k"", ""o"", ""n"", ""t""]"	[0.935483870967742, 0.5833333333333333, 0.7692307692307692, 0.0, 0.0, 0.0]	2.288047973531844	6
lahont	púrṉong	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""p"", ""ú"", ""r"", ""ṉ"", ""o"", ""n"", ""g""]"	[0.9285714285714286, 0.8484848484848485, 0.7777777777777778, 1.0, 0.0, 0.0, 0.8275862068965517]	4.382420261730607	7
lahont	löllöst	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""l"", ""ö"", ""l"", ""l"", ""ö"", ""s"", ""t""]"	[0.0, 0.8378378378378378, 1.0, 0.7777777777777778, 0.6, 0.8648648648648649, 0.0]	4.08048048048048	7
lahont	čumlong	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""č"", ""u"", ""m"", ""l"", ""o"", ""n"", ""g""]"	[0.8787878787878788, 0.7741935483870968, 1.0, 0.7777777777777778, 0.0, 0.0, 0.8275862068965517]	4.258345411849305	7
lahont	čampojt	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""č"", ""a"", ""m"", ""p"", ""o"", ""j"", ""t""]"	[0.8787878787878788, 0.0, 1.0, 0.8235294117647058, 0.0, 0.7931034482758621, 0.0]	3.4954207388284466	7
lahont	flöföjt	"[""-"", ""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""f"", ""l"", ""ö"", ""f"", ""ö"", ""j"", ""t""]"	[1.0, 0.0, 0.8378378378378378, 0.6, 0.6, 0.7931034482758621, 0.0]	3.8309412861137	7
lahont	dűsöng	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""d"", ""ű"", ""s"", ""ö"", ""n"", ""g""]"	[0.868421052631579, 0.925, 0.7272727272727273, 0.6, 0.0, 0.8275862068965517]	3.948279986800858	6
lahont	pollost	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""p"", ""o"", ""l"", ""l"", ""o"", ""s"", ""t""]"	[0.9285714285714286, 0.6206896551724138, 1.0, 0.7777777777777778, 0.0, 0.8648648648648649, 0.0]	4.191903726386485	7
lahont	paḏont	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""p"", ""a"", ""ḏ"", ""o"", ""n"", ""t""]"	[0.9285714285714286, 0.0, 0.896551724137931, 0.0, 0.0, 0.0]	1.8251231527093597	6
lahont	šajlojt	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""š"", ""a"", ""j"", ""l"", ""o"", ""j"", ""t""]"	[0.7333333333333334, 0.0, 0.7647058823529411, 1.0, 0.0, 0.7931034482758621, 0.0]	3.2911426639621366	7
lahont	hüröst	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""h"", ""ü"", ""r"", ""ö"", ""s"", ""t""]"	[0.7777777777777778, 0.8974358974358975, 0.7777777777777778, 0.6, 0.8648648648648649, 0.0]	3.917856317856318	6
lahont	néssent	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""n"", ""é"", ""s"", ""s"", ""e"", ""n"", ""t""]"	[0.7142857142857143, 0.8064516129032258, 1.0, 0.7272727272727273, 0.8378378378378378, 0.0, 0.0]	4.085847892299505	7
lahont	höttönt	"[""l"", ""a"", ""-"", ""h"", ""o"", ""n"", ""t""]"	"[""h"", ""ö"", ""t"", ""t"", ""ö"", ""n"", ""t""]"	[0.7777777777777778, 0.8378378378378378, 1.0, 0.88, 0.6, 0.0, 0.0]	4.095615615615615	7
lahont	ḏaṯojt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""ḏ"", ""a"", ""ṯ"", ""o"", ""j"", ""t""]"	[0.8947368421052632, 0.0, 0.8695652173913043, 0.0, 0.7931034482758621, 0.0]	2.5574055077724296	6
lahont	šehejt	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""š"", ""e"", ""h"", ""e"", ""j"", ""t""]"	[0.7333333333333334, 0.6296296296296297, 0.0, 0.8378378378378378, 0.7931034482758621, 0.0]	2.993904249076663	6
lahont	tárṉont	"[""l"", ""a"", ""h"", ""-"", ""o"", ""n"", ""t""]"	"[""t"", ""á"", ""r"", ""ṉ"", ""o"", ""n"", ""t""]"	[0.8484848484848485, 0.5833333333333333, 0.7777777777777778, 1.0, 0.0, 0.0, 0.0]	3.2095959595959593	7
lahont	dokont	"[""l"", ""a"", ""h"", ""o"", ""n"", ""t""]"	"[""d"", ""o"", ""k"", ""o"", ""n"", ""t""]"	[0.868421052631579, 0.6206896551724138, 0.7692307692307692, 0.0, 0.0, 0.0]	2.258341477034762	6
